State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
28,Mississippi,MS,2011,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2012,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2013,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2014,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2015,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2016,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2017,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2018,7.25,7.25,7.25,7.25,7.25,7.25
28,Mississippi,MS,2019,7.25,7.25,7.25,7.25,7.25,7.25
30,Montana,MT,1974,2,2,2,2,2,2
30,Montana,MT,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
30,Montana,MT,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
30,Montana,MT,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
30,Montana,MT,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
30,Montana,MT,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
30,Montana,MT,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
30,Montana,MT,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
30,Montana,MT,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
30,Montana,MT,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
30,Montana,MT,1992,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1993,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1994,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1995,4.25,4.25,4.25,4.25,4.25,4.25
30,Montana,MT,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
30,Montana,MT,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
30,Montana,MT,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
30,Montana,MT,2007,5.15,6.15000009536743,5.45876712328767,6.15000009536743,5.85,6.15000009536743
30,Montana,MT,2008,5.85,6.25,6.15792349726776,6.38196706771851,6.55,6.55000019073486
30,Montana,MT,2009,6.55,6.90000009536743,6.85876712328766,7.05438375473022,7.25,7.25
30,Montana,MT,2010,7.25,7.25,7.25,7.25,7.25,7.25
30,Montana,MT,2011,7.25,7.34999990463257,7.25,7.34999990463257,7.25,7.34999990463257
30,Montana,MT,2012,7.25,7.65000009536743,7.25,7.65000009536743,7.25,7.65000009536743
30,Montana,MT,2013,7.25,7.80000019073486,7.25,7.80000019073486,7.25,7.80000019073486
30,Montana,MT,2014,7.25,7.90000009536743,7.25,7.90000009536743,7.25,7.90000009536743
30,Montana,MT,2015,7.25,8.05000019073486,7.25,8.05000019073486,7.25,8.05000019073486
30,Montana,MT,2016,7.25,8.05000019073486,7.25,8.05000019073486,7.25,8.05000019073486
30,Montana,MT,2017,7.25,8.14999961853027,7.25,8.14999961853027,7.25,8.14999961853027
30,Montana,MT,2018,7.25,8.30000019073486,7.25,8.30000019073486,7.25,8.30000019073486
30,Montana,MT,2019,7.25,8.5,7.25,8.5,7.25,8.5
37,North Carolina,NC,1974,2,2,2,2,2,2
37,North Carolina,NC,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
37,North Carolina,NC,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
37,North Carolina,NC,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
37,North Carolina,NC,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
37,North Carolina,NC,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
37,North Carolina,NC,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
37,North Carolina,NC,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
37,North Carolina,NC,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
37,North Carolina,NC,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
37,North Carolina,NC,1992,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1993,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1994,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1995,4.25,4.25,4.25,4.25,4.25,4.25
37,North Carolina,NC,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
37,North Carolina,NC,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
37,North Carolina,NC,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
37,North Carolina,NC,2007,5.15,6.15000009536743,5.45876712328768,6.15000009536743,5.85,6.15000009536743
37,North Carolina,NC,2008,5.85,6.15000009536743,6.15792349726776,6.32595634460449,6.55,6.55000019073486
37,North Carolina,NC,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
37,North Carolina,NC,2010,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2011,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2012,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2013,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2014,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2015,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2016,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2017,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2018,7.25,7.25,7.25,7.25,7.25,7.25
37,North Carolina,NC,2019,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,1974,2,2,2,2,2,2
38,North Dakota,ND,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
38,North Dakota,ND,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
38,North Dakota,ND,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
38,North Dakota,ND,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
38,North Dakota,ND,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
38,North Dakota,ND,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
38,North Dakota,ND,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
38,North Dakota,ND,1989,3.35,3.34999990463257,3.35,3.36917805671692,3.35,3.40000009536743
38,North Dakota,ND,1990,3.35,3.40000009536743,3.68904109589039,3.70136976242065,3.8,3.79999995231628
38,North Dakota,ND,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
38,North Dakota,ND,1992,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1993,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1994,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1995,4.25,4.25,4.25,4.25,4.25,4.25
38,North Dakota,ND,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
38,North Dakota,ND,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
38,North Dakota,ND,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
38,North Dakota,ND,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
38,North Dakota,ND,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
38,North Dakota,ND,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
38,North Dakota,ND,2010,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2011,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2012,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2013,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2014,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2015,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2016,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2017,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2018,7.25,7.25,7.25,7.25,7.25,7.25
38,North Dakota,ND,2019,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,1974,2,2,2,2,2,2
31,Nebraska,NE,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
31,Nebraska,NE,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
31,Nebraska,NE,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
31,Nebraska,NE,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
31,Nebraska,NE,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
31,Nebraska,NE,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
31,Nebraska,NE,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
31,Nebraska,NE,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
31,Nebraska,NE,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
31,Nebraska,NE,1992,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1993,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1994,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1995,4.25,4.25,4.25,4.25,4.25,4.25
31,Nebraska,NE,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
31,Nebraska,NE,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
31,Nebraska,NE,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
31,Nebraska,NE,2007,5.15,5.15000009536743,5.45876712328762,5.45876693725586,5.85,5.84999990463257
31,Nebraska,NE,2008,5.85,5.84999990463257,6.15792349726776,6.15792369842529,6.55,6.55000019073486
31,Nebraska,NE,2009,6.55,6.55000019073486,6.85876712328766,6.85876703262329,7.25,7.25
31,Nebraska,NE,2010,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2011,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2012,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2013,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2014,7.25,7.25,7.25,7.25,7.25,7.25
31,Nebraska,NE,2015,7.25,8,7.25,8,7.25,8
31,Nebraska,NE,2016,7.25,9,7.25,9,7.25,9
31,Nebraska,NE,2017,7.25,9,7.25,9,7.25,9
31,Nebraska,NE,2018,7.25,9,7.25,9,7.25,9
31,Nebraska,NE,2019,7.25,9,7.25,9,7.25,9
33,New Hampshire,NH,1974,2,2,2,2,2,2
33,New Hampshire,NH,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
33,New Hampshire,NH,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
33,New Hampshire,NH,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
33,New Hampshire,NH,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
33,New Hampshire,NH,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
33,New Hampshire,NH,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
33,New Hampshire,NH,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
33,New Hampshire,NH,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
33,New Hampshire,NH,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
33,New Hampshire,NH,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
33,New Hampshire,NH,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
33,New Hampshire,NH,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
33,New Hampshire,NH,1987,3.35,3.45000004768372,3.35,3.45000004768372,3.35,3.45000004768372
33,New Hampshire,NH,1988,3.35,3.54999995231628,3.35,3.54999995231628,3.35,3.54999995231628
33,New Hampshire,NH,1989,3.35,3.65000009536743,3.35,3.65000009536743,3.35,3.65000009536743
33,New Hampshire,NH,1990,3.35,3.75,3.68904109589039,3.78767108917236,3.8,3.79999995231628
33,New Hampshire,NH,1991,3.8,3.84999990463257,4.13904109589041,4.15137004852295,4.25,4.25
33,New Hampshire,NH,1992,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1993,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1994,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1995,4.25,4.25,4.25,4.25,4.25,4.25
33,New Hampshire,NH,1996,4.25,4.25,4.37568306010929,4.37568283081055,4.75,4.75
33,New Hampshire,NH,1997,4.75,4.75,4.88369863013702,4.88369846343994,5.15,5.15000009536743
33,New Hampshire,NH,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2005,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2006,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
33,New Hampshire,NH,2007,5.15,5.15000009536743,5.45876712328762,5.67602729797363,5.85,6.5
33,New Hampshire,NH,2008,5.85,6.5,6.15792349726776,6.7553277015686,6.55,7.25
33,New Hampshire,NH,2009,6.55,7.25,6.85876712328768,7.25,7.25,7.25
33,New Hampshire,NH,2010,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2011,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2012,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2013,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2014,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2015,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2016,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2017,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2018,7.25,7.25,7.25,7.25,7.25,7.25
33,New Hampshire,NH,2019,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,1974,2,2,2,2,2,2
34,New Jersey,NJ,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
34,New Jersey,NJ,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
34,New Jersey,NJ,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
34,New Jersey,NJ,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
34,New Jersey,NJ,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
34,New Jersey,NJ,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
34,New Jersey,NJ,1981,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1982,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1983,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1984,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1985,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1986,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1987,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1988,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1989,3.35,3.34999990463257,3.35,3.34999990463257,3.35,3.34999990463257
34,New Jersey,NJ,1990,3.35,3.34999990463257,3.68904109589039,3.68904113769531,3.8,3.79999995231628
34,New Jersey,NJ,1991,3.8,3.79999995231628,4.13904109589041,4.13904094696045,4.25,4.25
34,New Jersey,NJ,1992,4.25,4.25,4.25,4.85109281539917,4.25,5.05000019073486
34,New Jersey,NJ,1993,4.25,5.05000019073486,4.25,5.05000019073486,4.25,5.05000019073486
34,New Jersey,NJ,1994,4.25,5.05000019073486,4.25,5.05000019073486,4.25,5.05000019073486
34,New Jersey,NJ,1995,4.25,5.05000019073486,4.25,5.05000019073486,4.25,5.05000019073486
34,New Jersey,NJ,1996,4.25,5.05000019073486,4.37568306010929,5.05000019073486,4.75,5.05000019073486
34,New Jersey,NJ,1997,4.75,5.05000019073486,4.88369863013702,5.08342504501343,5.15,5.15000009536743
34,New Jersey,NJ,1998,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,1999,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,2000,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,2001,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,2002,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,2003,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,2004,5.15,5.15000009536743,5.15000000000003,5.15000009536743,5.15,5.15000009536743
34,New Jersey,NJ,2005,5.15,5.15000009536743,5.15000000000003,5.40205478668213,5.15,6.15000009536743
34,New Jersey,NJ,2006,5.15,6.15000009536743,5.15000000000003,6.40205478668213,5.15,7.15000009536743
34,New Jersey,NJ,2007,5.15,7.15000009536743,5.45876712328767,7.15000009536743,5.85,7.15000009536743
34,New Jersey,NJ,2008,5.85,7.15000009536743,6.15792349726773,7.15000009536743,6.55,7.15000009536743
34,New Jersey,NJ,2009,6.55,7.15000009536743,6.85876712328766,7.19410943984985,7.25,7.25
34,New Jersey,NJ,2010,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2011,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2012,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2013,7.25,7.25,7.25,7.25,7.25,7.25
34,New Jersey,NJ,2014,7.25,8.25,7.25,8.25,7.25,8.25
34,New Jersey,NJ,2015,7.25,8.38000011444092,7.25,8.38000011444092,7.25,8.38000011444092
34,New Jersey,NJ,2016,7.25,8.38000011444092,7.25,8.38000011444092,7.25,8.38000011444092
34,New Jersey,NJ,2017,7.25,8.4399995803833,7.25,8.4399995803833,7.25,8.4399995803833
34,New Jersey,NJ,2018,7.25,8.60000038146973,7.25,8.60000038146973,7.25,8.60000038146973
34,New Jersey,NJ,2019,7.25,8.85000038146973,7.25,9.42972660064697,7.25,10
35,New Mexico,NM,1974,2,2,2,2,2,2
35,New Mexico,NM,1975,2.1,2.09999990463257,2.10000000000001,2.09999990463257,2.1,2.09999990463257
35,New Mexico,NM,1976,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
35,New Mexico,NM,1977,2.3,2.29999995231628,2.29999999999999,2.29999995231628,2.3,2.29999995231628
35,New Mexico,NM,1978,2.65,2.65000009536743,2.64999999999998,2.65000009536743,2.65,2.65000009536743
35,New Mexico,NM,1979,2.9,2.90000009536743,2.89999999999999,2.90000009536743,2.9,2.90000009536743
35,New Mexico,NM,1980,3.1,3.09999990463257,3.10000000000001,3.09999990463257,3.1,3.09999990463257
